ID,Name,Handle,TweetText,TweetCreateTime
1.35E+18,Deepika Padukone,meera1,deepikapadukone Beautiful and cute   httpstcoUocoK81dwV,03012021 2002
1.35E+18,Deepika Padukone,meera1,deepikapadukone So hot  httpstcoV20gpgTsIn,03012021 2002
1.35E+18,Deepika Padukone,lmaoshal,deepikapadukone Love you baby ,03012021 1948
1.35E+18,Deepika Padukone,meenakshichouh1,deepikapadukone Happy birthday in advanced   queenpika,04012021 1451
1.35E+18,Deepika Padukone,Roypriyanka2,deepikapadukone Happy birthday My Love  deepikapadukone httpstcoO84QruKtak,05012021 0302
1.35E+18,Deepika Padukone,allourlife,deepikapadukone Auntie Depressed pic,05012021 1452
1.35E+18,Deepika Padukone,prateeknk,deepikapadukone Hope u had ur maal,03012021 2110
1.37E+18,Deepika Padukone,AroraHota,"deepikapadukone All Crime Complicit together 
Rhea who planned her to push SSR to depression 
Depression Queen
KanganaTeam",14032021 1027
1.35E+18,Deepika Padukone,JaySO9,"deepikapadukone Hello Cuteness how u doin
Wish u Happy2021 with loads of love happiness amp kids
love U sooo much ur the reason I joined Twitterafter watching ur interviews I felt a deep connect n felt all ur emotions in life 
Hope ur happy in ur personal life
Only that matters",03012021 1954
1.35E+18,Deepika Padukone,JaySO9,"deepikapadukone T H I S 
Hope ur Happy inside out Deepu  httpstcoF2dOtfFoIG",03012021 1958
1.35E+18,Deepika Padukone,Nasirisolating,deepikapadukone Looks like Kashmiri Pheran Quite a different look,03012021 2015
1.35E+18,Deepika Padukone,helloRaees,deepikapadukone ,03012021 1954
1.35E+18,Deepika Padukone,MANUAMABACHCHAN,deepikapadukone DEEPIKAPADUKONE BUON COMPLEANNO STUPENDA ATTRICE  MERAVIGLIOSA  DONNA httpstconj8FdWaYBk,05012021 0942
1.35E+18,Deepika Padukone,ivorymood,deepikapadukone Happy new year baby httpstcov4ppHbzYuZ,03012021 1949
1.35E+18,Deepika Padukone,SapnoKaJahaan,deepikapadukone  love you,03012021 1949
1.35E+18,Deepika Padukone,Rajsri555,deepikapadukone Aao kisi din sonebhadra tmhe ek se ek jagh ghumaa du,03012021 1943
1.35E+18,Deepika Padukone,PooJoe2,deepikapadukone With drugged eyes ehh,03012021 2038
1.35E+18,Deepika Padukone,Ganpatmalli,deepikapadukone ,03012021 1943
1.35E+18,Deepika Padukone,Jayantpathak,deepikapadukone     ,03012021 2029
1.35E+18,Deepika Padukone,SPMOHAPATRA5,deepikapadukone Ur an outstanding actresskeep entertainingConcentrate on acting and ur family And  please dont involve in repeat after mejnu GanjawalaKJO partyits not required for an actress of ur staturebeing a fan its hurting when ur getting  attacked  personally,06012021 1113
1.35E+18,Deepika Padukone,MulayamSYadav,deepikapadukone Happybaday in advance,03012021 1946
1.35E+18,Deepika Padukone,ipiyushgupta,deepikapadukone Maharo Rajasthan Incredible Rajasthan,05012021 1437
1.35E+18,Deepika Padukone,farooquisameed,deepikapadukone Why you removed all the post ,03012021 2002
1.35E+18,Deepika Padukone,MeenammaExpress,deepikapadukone i love you thank you for sharing ur holiday with us ,03012021 1949
1.35E+18,Deepika Padukone,oldglonk,deepikapadukone helloo my love ,03012021 1945
1.35E+18,Deepika Padukone,AngryNana,deepikapadukone Looks like that giant figurline we have in melas,05012021 1354
1.35E+18,Deepika Padukone,SteveUnknown,"deepikapadukone A glimpse of what pushing a false narrative looks like 

Were not stupid httpstcotKA9Q90Rgs",03012021 2102
1.35E+18,Deepika Padukone,SteveUnknown,"deepikapadukone As u have erased all ur past just a lil reminder

We dont care about ur hash consumption 
Or ur open marriage 
Its ur body Share it with whoever Not our business 
Eat drink inject smoke whatever Not bothered in the least 

But that whole SSR thing
UNFORGIVABLE",03012021 2152
1.35E+18,Deepika Padukone,AdaniMayur,deepikapadukone ,03012021 2009
1.35E+18,Deepika Padukone,Souravp67651387,deepikapadukone Happy birthday Deepika padukone wish you all the best for  huge career in film entertainment industry people from all over world are seeing your acting,05012021 1236
1.35E+18,Deepika Padukone,Souravp67651387,deepikapadukone Most people might be wishing you for your birthday and about your good career,05012021 1240
1.35E+18,Deepika Padukone,RajivScorpio,deepikapadukone When are u going to JNU again to support tukde tukde gang  Have heard that they pay you BIG money for such visit,03012021 2335
1.35E+18,Deepika Padukone,Shefali04261994,deepikapadukone httpstcohRL5OQAmYI,05012021 0241
1.35E+18,Deepika Padukone,VishnuS50230422,"deepikapadukone       
         ",03012021 2052
1.35E+18,Deepika Padukone,SourZayns,deepikapadukone Love you Queen  httpstcot6VtNFyDDS,03012021 2008
1.35E+18,Deepika Padukone,sanjays62783955,deepikapadukone Happy birthday ,05012021 1643
1.35E+18,Deepika Padukone,TheDeepikaFC,deepikapadukone Love you Queen Thanks for sharing with us  httpstcol41jiLLE0f,03012021 2000
1.35E+18,Deepika Padukone,Prateek1017,deepikapadukone Deepika di so beautiful capture amazing garden jungle nice si gorgeous ENJOY Every Moment Of YOUR LIFE May Everyday Bring Something New And Exciting For You May This is a very special drsss ENJOYED amazing lok goggles 2021 Ranthambore Rajasthan  Turn Out to Be ,04012021 1742
1.35E+18,Deepika Padukone,Muhamma09692376,deepikapadukone ,03012021 1946
1.35E+18,Deepika Padukone,DEEPIKA67043628,deepikapadukone ,03012021 1943
1.35E+18,Deepika Padukone,GarimaSa1ni17,deepikapadukone ,03012021 2036
1.35E+18,Deepika Padukone,ShivhareGourav,deepikapadukone Good that you visited one of the Indian tourist place but why You didnt make enough this year or trying to recreate your brand value by doing some stuff which Indians will like nationwantstoknow,03012021 1950
1.35E+18,Deepika Padukone,MayurZad,deepikapadukone Hi love ,03012021 1945
1.35E+18,Deepika Padukone,shefsskiss,deepikapadukone ,03012021 1947
1.35E+18,Deepika Padukone,AkshayYadav010,deepikapadukone Its great  to see that finally someone opted to visit Indian tourist spots  IncredibleIndia,03012021 1946
1.35E+18,Deepika Padukone,Rishabhchhajerr,deepikapadukone httpstcoK1BC2zm2cf,03012021 1947
1.35E+18,Deepika Padukone,nikita1372,deepikapadukone Sounds like you had a nice trip  Loved your caption too please continue sharing with us,03012021 2016
1.35E+18,Deepika Padukone,americameditate,deepikapadukone Perfect Youre moving into your already spiritual power It seems youre taking it to a higher dimension So absolutely proud of the person you are and will be  omshanti sisterjenna,04012021 0437
1.35E+18,Deepika Padukone,wajidurgr8,deepikapadukone Happy Birthday The Bold Gorgeous amp Talented Superstar deepikapadukone May you have a Great Special Year Ahead HappyBirthdayDeepikaPadukone You are ever Shining Star May the Almighty constantly shower His blessings of ever HealthWealth amp Happiness upon you,05012021 1202
1.35E+18,Deepika Padukone,beingsanitized,deepikapadukone Rise n Shine Queen  httpstcoz3xEgDeD2g,03012021 2040
1.35E+18,Deepika Padukone,namuluv,deepikapadukone HAPPY BIRTHDAY QUEEN   httpstcodQDavI4lSB,05012021 1224
1.35E+18,Deepika Padukone,DebaprasadSama6,deepikapadukone Ranbir ke piche piche yahan v agyi kya,04012021 0750
1.35E+18,Deepika Padukone,DevRoye,deepikapadukone Why not in JNU ,04012021 0055
1.35E+18,Deepika Padukone,asitmitt,deepikapadukone ,04012021 0935
1.35E+18,Deepika Padukone,tubatusdiary,deepikapadukone I love you Deepiiii,03012021 1943
1.35E+18,Deepika Padukone,tubatusdiary,deepikapadukone Youre the best,03012021 1943
1.35E+18,Deepika Padukone,InamullahKhatt6,deepikapadukone   ,03012021 2007
1.35E+18,Deepika Padukone,Barsoremegha,deepikapadukone ,03012021 1946
1.35E+18,Deepika Padukone,Ujs76688902,deepikapadukone Happy birthday Deepika ,05012021 1854
1.35E+18,Deepika Padukone,RambabSurisetty,deepikapadukone HBDDeepikaPadukone ManyMoreHappyReturns deepikapadukone ,05012021 0905
1.35E+18,Deepika Padukone,SurendraBSingh5,deepikapadukone Ranbir amp Alia were also in Ranthambore ,04012021 0755
1.35E+18,Deepika Padukone,daperfectDP,deepikapadukone ,03012021 1944
1.35E+18,Deepika Padukone,sumitksaxena,deepikapadukone ,05012021 0822
1.35E+18,Deepika Padukone,beingsanitized,"deepikapadukone Hope u r doing good 
Stay happy Always  httpstco7CdB3WtWNG",03012021 2036
1.35E+18,Deepika Padukone,beingsanitized,deepikapadukone Queen  httpstco1iweqE7QYz,03012021 2038
1.35E+18,Deepika Padukone,beingsanitized,deepikapadukone  httpstcoU1I4ljPTBp,03012021 2039
1.35E+18,Deepika Padukone,BuddhuSaMann,deepikapadukone Our Tigress ,03012021 2008
1.35E+18,Deepika Padukone,gamerrrrbrooo,deepikapadukone Dum Mauro dum,05012021 1851
1.35E+18,Deepika Padukone,itsSRSSR,deepikapadukone Bhadd me jaye tu aur tera new year aur tera Bollywood  boycottbollywooddruggies boycottbollywoodMovies boycottdeepikaP nautanki sali,05012021 1429
1.35E+18,Deepika Padukone,Rajni65449551,deepikapadukone Yahan bhi buds lane gayi ho kya,07012021 0705
1.35E+18,Deepika Padukone,Sana97954901,deepikapadukone Queen  of Bollywood  httpstco3pH3FWSq71,03012021 2049
1.35E+18,Deepika Padukone,Hcspeaks,deepikapadukone Happy birthday deepika,05012021 1447
1.35E+18,Deepika Padukone,Partho701,deepikapadukone Wish you a very happy Birthday Mam Stay blessed and you continue to entertain us with good movies and great performances,05012021 1301
1.35E+18,Deepika Padukone,99das,deepikapadukone Happy birthday deepika,05012021 1045
1.35E+18,Deepika Padukone,Ablazecreviti,"deepikapadukone Deepu my fanmade Dhoom4 poster for you
Please check thisi  you
httpstcoQPd2SxB7dn",03012021 2002
1.35E+18,Deepika Padukone,TistaBiswas7SSR,deepikapadukone MAL Aunty ,03012021 2314
1.35E+18,Deepika Padukone,SrkDeepu99,"deepikapadukone Tareef karu kya uski jisne tumhe banaya 
Love you Deepu  httpstconORfUR0lRN",03012021 1945
1.35E+18,Deepika Padukone,JoyGhosh2,deepikapadukone DeepikaPadukone the Queen of Bollywood ,03012021 1949
1.35E+18,Deepika Padukone,shubhamniv,deepikapadukone Hiran ka shikaar kiya ki nhi ,03012021 1947
1.35E+18,Deepika Padukone,Indian699877802,deepikapadukone She use maal,03012021 1943
1.35E+18,Deepika Padukone,VKomaragiri,"deepikapadukone Repeat after me
Im a junkie
Im a Liar
And Im Sorry

Or else We will Decide ur future Glimpses 

SSRians
Warriors4SSR

Justice4SSR
justiceforDishasalian 

BoycottBollywoodDruggies httpstcoDKwBc10xbV",04012021 1616
1.35E+18,Deepika Padukone,Tweet2Rosy,deepikapadukone Mal hai kya,03012021 2030
1.35E+18,Deepika Padukone,sassSoma,deepikapadukone  happy new year ,03012021 1943
1.35E+18,Deepika Padukone,SteveUnknown,"NavamiS5 Yeabema deepikapadukone Lets go further
Susan Walker was NEVER officially proven to be SSRs psychiatrist In fact she didnt even have a licence to practise in India  amp the company she claims to be from denied having anything to do with her

Kersi Chawda is the guy Rhea took him too Who infamously",05012021 0633
1.35E+18,Deepika Padukone,sarinano1,whoAmI25826009 deepikapadukone Noooooo its not hash she only asks  for maal  Because shes classy lol ,03012021 2058
1.35E+18,Deepika Padukone,kisLamheNe,deepikapadukone ,03012021 1944
1.35E+18,Deepika Padukone,coolshalabh2010,deepikapadukone Luv u sweetheart     ,03012021 1943
1.35E+18,Deepika Padukone,TqtsB,"deepikapadukone What if zindagi na milegi dobara was a heist movie 
Zindagi na milegi dobara a dishonest trailer check it out here 
httpstco9N9eEMEcft httpstcoQ5BY2lrQzE",03012021 1945
1.35E+18,Deepika Padukone,rahulskapil,deepikapadukone Maam  I have tweeted RanveerOfficial sir about a great script a suspense thriller but received no response pls maam its a brilliant story  unique  abou last year  pls dnt let a brilliant script burnt down in ashes i can dm you the plot tell me if u lyk it,03012021 1952
1.65E+18,Deepika Padukone,Amiraliicp5555,deepikapadukone Lagta hai koi ring gum ho gaya ho,13042023 1515
1.72E+18,Deepika Padukone,anils78601,deepikapadukone Dont show ur differnt of opinion infront of cam Zamana kharap hai you both look awesome especially after your depression life so chillok dont like Rnvr for his com roles apart from Padmav Becoz of u I like him Ur looks fab with SRK which Rnvr also agree stay happy always,30102023 2113
1.66E+18,Deepika Padukone,Irshadali53049,deepikapadukone        ,09052023 1010
1.69E+18,Deepika Padukone,AasifZaid,deepikapadukone Lovely pic ,01082023 1700
1.35E+18,Deepika Padukone,KingOfKoshi,"deepikapadukone Hi deepika
Happy new year",03012021 2057
1.35E+18,Deepika Padukone,Lovelydutta6,deepikapadukone ,03012021 1944
1.35E+18,Deepika Padukone,Shivani09324638,deepikapadukone Happy birthday ,05012021 1054
1.35E+18,Deepika Padukone,ainarazaqi,deepikapadukone HAPPY BIRTHDAYYYYYYY ILYSM,05012021 1433
1.35E+18,Deepika Padukone,deepikamyworld,deepikapadukone Glad that you enjoyed and had a good time bae ,03012021 2032
1.35E+18,Deepika Padukone,teja0317,deepikapadukone Shoot kabh join ho rahi ho,03012021 1943
1.35E+18,Deepika Padukone,AdvThakkar,deepikapadukone Beginning of new year brings lots of excitements with resolutions to achieve new heights,04012021 1721
1.35E+18,Deepika Padukone,souravbhardwaj,deepikapadukone Ganja ganja aaaa,05012021 0205
1.35E+18,Deepika Padukone,souravbhardwaj,deepikapadukone Ganja ganja,05012021 0205
1.35E+18,Deepika Padukone,scorpionyasir1,deepikapadukone Wishing you happy birthday,05012021 1528
1.45E+18,Deepika Padukone,Sankalpabhatta9,"deepikapadukone Officialneha most inevitable 

dangerous sweet lovable paramsundari ",15102021 1244
1.35E+18,Deepika Padukone,KaranSi63831481,deepikapadukone happy birthday charsi deepika  httpstcoVVGga1yBTI,05012021 1545
1.35E+18,Deepika Padukone,KushPatial5564,deepikapadukone Wish you happy brithday  dear madam,05012021 1651
1.35E+18,Deepika Padukone,gagande78539478,deepikapadukone httpstco4PK9Zd5YbL,05012021 1901
1.48E+18,Deepika Padukone,Pinky23126,deepikapadukone Happy new year ,12012022 1610
1.44E+18,Deepika Padukone,VishakDas3,deepikapadukone Hii Deepika Padukone mam,22092021 1558
1.44E+18,Deepika Padukone,VishakDas3,deepikapadukone Aap dono ki jodi mujhe bahut aacha lagta he,22092021 1601
1.50E+18,Deepika Padukone,MansiJadav9,deepikapadukone I love you deepu ,03032022 1255
1.35E+18,Deepika Padukone,paulrithik,deepikapadukone HappyBirthdayDeepikaPadukone DeepikaPadukone  httpstcoBx2jOwRNtA,05012021 1508
1.35E+18,Deepika Padukone,iiBANDHUii,"deepikapadukone The root cause behind all sorrows amp sufferings is desire amp attachment Overcoming them is perhaps harder than controlling a storm

VideoMagazineRishiDarshan Jan edition contains easy tips told by Sant Shri Asharamji Bapu on how to conquer our desires 
httpstcoBep5lykoJZ",03012021 1955
1.35E+18,Deepika Padukone,haryyaanvi,deepikapadukone Queen ,03012021 2013
1.35E+18,Deepika Padukone,meet2sumeet,deepikapadukone searching weed ,03012021 1959
1.35E+18,Deepika Padukone,sidharthcore,deepikapadukone ,03012021 1951
1.35E+18,Deepika Padukone,Lipi03776135,deepikapadukone Who cares actually,03012021 1953
1.35E+18,Deepika Padukone,B40624065,"deepikapadukone Happy MAAL FREE New year to you  LOL

Just Jooooooking ",03012021 2153
1.35E+18,Deepika Padukone,radaravigumaste,deepikapadukone Were you allowed doobies there How did you manage for the supplies,04012021 0735
1.35E+18,Deepika Padukone,ankitkhatri06,deepikapadukone One of the finest flop actress ever in Hindustan,04012021 1413
1.35E+18,Deepika Padukone,kisLamheNe,deepikapadukone I love you,03012021 1943
1.35E+18,Deepika Padukone,kisLamheNe,deepikapadukone Post often we miss your gorgeous face DeepikaPadukone ,03012021 1943
1.35E+18,Deepika Padukone,sukhdeep19971,deepikapadukone We are not interested ,03012021 1955
1.35E+18,Deepika Padukone,Lakshmi26028479,deepikapadukone Searching for maal,04012021 1249
1.35E+18,Deepika Padukone,mainbrain109,"deepikapadukone Listen to Happy birthday by zazuu on SoundCloud
httpstco9Qz2sQyXKx",05012021 1131
1.35E+18,Deepika Padukone,SudhaSi49177574,deepikapadukone Boycott,03012021 2021
1.35E+18,Deepika Padukone,sbrijeshas74,deepikapadukone Wishing you a very happy and fun filled Birthday,05012021 1116
1.35E+18,Deepika Padukone,jinalpro,deepikapadukone Looking for drugs in woods Charsi drugaddict,05012021 0649
1.35E+18,Deepika Padukone,anushka,deepikapadukone ,03012021 2325
1.35E+18,Deepika Padukone,854d2f764ad6480,deepikapadukone Do u have maal,04012021 0916
1.35E+18,Deepika Padukone,VivekRawat2903,deepikapadukone Happy Birthday ,05012021 0127
1.35E+18,Deepika Padukone,yubasma,deepikapadukone ,03012021 1945
1.35E+18,Deepika Padukone,Sushil0430,deepikapadukone Why are you so beautiful,03012021 1943
1.35E+18,Deepika Padukone,rajverm30058362,deepikapadukone Madam deepikapadukone aage nahi piche dekhiye mein dekha tha aap ka drug ka packet peeche gir gaya tha,04012021 0004
1.44E+18,Deepika Padukone,Shailes92788094,deepikapadukone httpstcoMfkNLNDDJx,09092021 2242
1.35E+18,Deepika Padukone,itsgsb,deepikapadukone Happy Birthday   ,04012021 2353
1.35E+18,Deepika Padukone,Budweiser007,deepikapadukone I see weed plant there ,04012021 0932
1.35E+18,Deepika Padukone,kisLamheNe,deepikapadukone PRETTIEST,03012021 1943
1.35E+18,Deepika Padukone,kisLamheNe,deepikapadukone Deepuuu,03012021 1945
1.35E+18,Deepika Padukone,FarhatK92657975,deepikapadukone You like likeAmitabh bachhan sir,03012021 2227
1.35E+18,Deepika Padukone,Shafi7916,deepikapadukone Happy birthday httpstco9M2qtir463,04012021 0015
1.35E+18,Deepika Padukone,Shafi7916,deepikapadukone Happy birthday httpstcoQZvM5LdFcv,04012021 0023
1.35E+18,Deepika Padukone,Shafi7916,deepikapadukone Happy birthday ,04012021 0025
1.35E+18,Deepika Padukone,khelavankol5,deepikapadukone Wow,04012021 0740
1.35E+18,Deepika Padukone,hsiddhar,deepikapadukone ,04012021 0934
1.35E+18,Deepika Padukone,SreesFan1,deepikapadukone Wish u A Very Happy birthday in advance  stay well,04012021 1043
1.35E+18,Deepika Padukone,diyabajwa,deepikapadukone Happy birthday mam may baba ji bless u app humesha khush rahein,05012021 0018
1.35E+18,Deepika Padukone,KareenaKLover,deepikapadukone httpstcoBEqXfeothJ,05012021 0855
1.35E+18,Deepika Padukone,Mithile54024904,deepikapadukone No one intrested,03012021 2222
1.35E+18,Deepika Padukone,jiminismineeee,deepikapadukone Love u deepikapadukone ,03012021 1950
1.35E+18,Deepika Padukone,BluePearl26,deepikapadukone Beautiful  love u dear ,04012021 2058
1.35E+18,Deepika Padukone,AnikeTopu,deepikapadukone happy birthday,05012021 1540
1.35E+18,Deepika Padukone,Neerajarora6176,deepikapadukone Bakwas,03012021 1957
1.35E+18,Deepika Padukone,DhayaYT,deepikapadukone Happy Birthday BAE ,05012021 1852
1.35E+18,Deepika Padukone,TaeTaeBelieber,"deepikapadukone Hi get this GET THE LOOK SHALMALIS MAKEUP LOOK IN KALLEKALLE makeup look in a few easy steps 
Get Glamm worth Rs 1000  a FREE Lipstick Take the Great Glamm Survey here httpstcoy9UGnTnZxd",05012021 0303
1.35E+18,Deepika Padukone,bhaskarS78,deepikapadukone Bueatiful Deepika This place has lot of GRASS,03012021 2320
1.35E+18,Deepika Padukone,83producer,deepikapadukone Cant wait to see your face,03012021 1954
1.35E+18,Deepika Padukone,r22totti,deepikapadukone I LOVE YOU ,03012021 1945
1.35E+18,Deepika Padukone,RoaringofSea,deepikapadukone Happy birthday,05012021 0013
1.35E+18,Deepika Padukone,VivekKUppal2,deepikapadukone We missed you We there in Jaisalmer,07012021 1557
1.35E+18,Deepika Padukone,lat544,deepikapadukone deepikaparabfc I love you ,04012021 0319
1.35E+18,Deepika Padukone,Tamohahaha,deepikapadukone httpstcolGeQu2qh70,04012021 1108
1.35E+18,Deepika Padukone,ishaSrkian,deepikapadukone Happiest Birthday Deepika I love you so much  HappyBirthdayDeepikaPadukone,05012021 1012
1.35E+18,Deepika Padukone,ishaSrkian,"deepikapadukone Good Morning Birthday Girl  
HappyBirthdayDeepikaPadukone httpstcol75SbYjlxF",05012021 1012
1.56E+18,Deepika Padukone,Prasant09547155,deepikapadukone httpstconTAnXjyB2G,27082022 1056
1.35E+18,Deepika Padukone,SrkDeepu99,"deepikapadukone Love you Queen 
",03012021 1944
1.35E+18,Deepika Padukone,Azhar36968809,deepikapadukone Pathan,04012021 0014
1.35E+18,Deepika Padukone,kashxkumar,deepikapadukone Incredible India ,03012021 1955
1.35E+18,Deepika Padukone,Rockyyadav62050,"deepikapadukone   
        
     ",04012021 1236
1.35E+18,Deepika Padukone,shubhakodange,deepikapadukone Deepika madam this is my son I lost him as well Im no where please help us me and daughter are struggling in life Please httpstcockFsjleRuK,03012021 1953
1.35E+18,Deepika Padukone,RajeshS08559875,deepikapadukone Angrez chale gaye angrezi chod gaye,04012021 1623
